epoch,batch,train_loss,train_accuracy
6,949,0.80179095,0.6875
6,950,0.85736084,0.65625
6,951,0.4325283,0.8125
6,952,1.01671,0.65625
6,953,0.68885577,0.78125
6,954,0.6652698,0.75
6,955,0.38550642,0.875
6,956,0.5637358,0.78125
6,957,0.695847,0.75
6,958,0.5990849,0.8125
6,959,0.6052351,0.84375
6,960,0.9594155,0.625
6,961,1.0083313,0.6875
6,962,0.5026567,0.8125
6,963,0.8130156,0.84375
6,964,0.5793894,0.8125
6,965,0.3939166,0.90625
6,966,0.7259204,0.75
6,967,0.80948514,0.75
6,968,0.7627989,0.78125
6,969,0.6481485,0.8125
6,970,0.92735785,0.65625
6,971,0.59723324,0.78125
6,972,0.5122929,0.8125
6,973,1.2515081,0.71875
6,974,0.7956911,0.71875
6,975,0.79466754,0.78125
6,976,0.6873385,0.75
6,977,0.4529393,0.84375
6,978,0.76988614,0.75
6,979,0.4699543,0.8125
6,980,1.0729109,0.5625
6,981,1.0191141,0.65625
6,982,1.2248625,0.625
6,983,0.68311584,0.84375
6,984,0.6921105,0.75
6,985,0.27477744,0.9375
6,986,0.8070956,0.75
6,987,0.9466804,0.59375
6,988,0.47867,0.84375
6,989,0.7744187,0.6875
6,990,0.8488435,0.71875
6,991,0.6784677,0.78125
6,992,0.64576286,0.8125
6,993,0.6066657,0.75
6,994,0.5723496,0.78125
6,995,0.7361034,0.84375
6,996,0.61013407,0.75
6,997,0.76658463,0.78125
6,998,0.97435164,0.6875
6,999,0.77676845,0.75
6,1000,0.56856924,0.8125
6,1001,1.0875013,0.65625
6,1002,1.312519,0.625
6,1003,0.44747847,0.90625
6,1004,0.82894903,0.8125
6,1005,1.1263133,0.6875
6,1006,0.6495975,0.84375
6,1007,0.7769527,0.78125
6,1008,0.64948374,0.78125
6,1009,0.77946883,0.71875
6,1010,0.5446266,0.875
6,1011,0.7399628,0.75
6,1012,0.40163413,0.90625
6,1013,0.77444226,0.71875
6,1014,0.34512392,1.0
7,1015,0.51111054,0.8125
7,1016,1.227299,0.6875
7,1017,0.79390675,0.6875
7,1018,0.69222367,0.84375
7,1019,0.7829442,0.75
7,1020,0.54581463,0.75
7,1021,0.3214639,0.90625
7,1022,0.6377064,0.78125
7,1023,1.198031,0.6875
7,1024,0.5262547,0.875
7,1025,0.5620345,0.875
7,1026,0.28666183,0.9375
7,1027,0.48468536,0.78125
7,1028,0.7078346,0.75
7,1029,1.2275643,0.59375
7,1030,0.8610359,0.65625
7,1031,0.6351133,0.8125
7,1032,0.735371,0.84375
7,1033,0.5858421,0.78125
7,1034,0.6317873,0.8125
7,1035,0.7204742,0.78125
7,1036,0.7333571,0.71875
7,1037,0.903931,0.6875
7,1038,0.87780166,0.71875
7,1039,0.46803144,0.875
7,1040,0.8035647,0.65625
7,1041,0.51666725,0.8125
7,1042,0.8613164,0.6875
7,1043,0.6154921,0.84375
7,1044,0.70550096,0.75
7,1045,0.9610447,0.6875
7,1046,0.6314379,0.75
7,1047,0.6014929,0.8125
7,1048,0.91831994,0.71875
7,1049,0.8779764,0.6875
7,1050,0.6475162,0.78125
7,1051,0.8033702,0.71875
7,1052,0.7061352,0.78125
7,1053,0.88987136,0.6875
7,1054,0.6456366,0.84375
7,1055,0.78602314,0.78125
7,1056,0.83218586,0.78125
7,1057,0.70075244,0.75
7,1058,1.1081572,0.71875
7,1059,0.52541935,0.84375
7,1060,0.731635,0.78125
7,1061,1.1467696,0.6875
7,1062,0.47999084,0.90625
7,1063,0.63605064,0.8125
7,1064,0.57848513,0.8125
7,1065,0.4964242,0.84375
7,1066,0.48043445,0.90625
7,1067,1.1228391,0.65625
7,1068,0.6884279,0.875
7,1069,0.551067,0.78125
7,1070,0.56741565,0.875
7,1071,0.31461903,0.9375
7,1072,0.8312668,0.6875
7,1073,0.86787105,0.75
7,1074,0.79058325,0.71875
7,1075,0.7791071,0.75
7,1076,0.8114685,0.71875
7,1077,0.69043475,0.78125
7,1078,0.48860714,0.84375
7,1079,0.3008129,0.9375
7,1080,0.67796534,0.8125
7,1081,1.0463519,0.71875
7,1082,0.6206481,0.78125
7,1083,0.55389535,0.71875
7,1084,0.43422326,0.90625
7,1085,0.6692732,0.84375
7,1086,0.47486746,0.84375
7,1087,0.9362539,0.75
7,1088,0.5477876,0.75
7,1089,0.8975459,0.625
7,1090,0.8132449,0.75
7,1091,0.7499587,0.71875
7,1092,0.63989264,0.8125
7,1093,0.7074742,0.75
7,1094,0.5513946,0.78125
7,1095,1.0787662,0.625
7,1096,0.75778764,0.78125
7,1097,0.87204367,0.75
7,1098,0.9497641,0.6875
7,1099,0.6882135,0.78125
7,1100,0.8065691,0.8125
7,1101,0.4963534,0.875
7,1102,0.7573909,0.6875
7,1103,0.6106775,0.84375
7,1104,0.4094098,0.875
7,1105,0.55027574,0.8125
7,1106,0.54299104,0.8125
7,1107,0.7417468,0.8125
7,1108,0.36192337,0.875
7,1109,0.65211236,0.75
7,1110,0.8055805,0.78125
7,1111,0.991747,0.65625
7,1112,0.58828515,0.90625
7,1113,0.8108369,0.78125
7,1114,0.58833605,0.8125
7,1115,0.7545973,0.78125
7,1116,0.64773834,0.8125
7,1117,0.8152071,0.78125
7,1118,0.8258536,0.71875
7,1119,0.49878746,0.84375
7,1120,0.6281034,0.78125
7,1121,0.44239205,0.84375
7,1122,0.49631578,0.8125
7,1123,0.9437044,0.65625
7,1124,0.62417424,0.78125
7,1125,0.7515199,0.75
7,1126,0.9623037,0.71875
7,1127,0.40143666,0.875
7,1128,0.38806948,0.9375
7,1129,0.9482053,0.75
7,1130,0.5747408,0.78125
7,1131,1.0517509,0.71875
7,1132,0.866667,0.75
7,1133,0.7195151,0.84375
7,1134,0.55729926,0.84375
7,1135,1.0425924,0.5625
7,1136,0.53708583,0.8125
7,1137,0.90713644,0.75
7,1138,0.63196945,0.8125
7,1139,0.84368724,0.625
7,1140,0.95187074,0.78125
7,1141,0.8916708,0.625
7,1142,1.1602472,0.625
7,1143,1.0157751,0.65625
7,1144,0.86549175,0.65625
7,1145,0.48382306,0.84375
7,1146,0.5208176,0.875
7,1147,0.5650727,0.84375
7,1148,0.78085977,0.71875
7,1149,0.6870108,0.71875
7,1150,1.0350007,0.65625
7,1151,0.46095034,0.8125
7,1152,0.9694594,0.78125
7,1153,0.5793012,0.75
7,1154,0.71623886,0.8125
7,1155,0.35243285,0.9375
7,1156,0.5748776,0.84375
7,1157,0.5295003,0.875
7,1158,0.6476886,0.84375
7,1159,0.6732353,0.78125
7,1160,0.73911047,0.84375
7,1161,0.9130771,0.75
7,1162,0.75871366,0.75
7,1163,0.61588496,0.84375
7,1164,0.546877,0.875
7,1165,0.39894274,0.90625
7,1166,0.8125746,0.78125
7,1167,0.4718326,0.8125
7,1168,0.7540959,0.78125
7,1169,0.8131059,0.75
7,1170,0.44205883,0.90625
7,1171,1.2042309,0.59375
7,1172,0.55173165,0.8125
7,1173,0.53083915,0.8125
7,1174,0.69146055,0.78125
7,1175,0.5734406,0.8125
7,1176,0.93235266,0.75
7,1177,0.80972,0.6875
7,1178,0.8458501,0.78125
7,1179,0.86456555,0.71875
7,1180,0.7498691,0.71875
7,1181,0.48296338,0.8125
7,1182,0.61028665,0.84375
7,1183,0.937607,0.5714285714285714
8,1184,0.4762845,0.875
8,1185,0.45810068,0.84375
8,1186,0.8901582,0.75
8,1187,0.38035494,0.875
8,1188,0.5345238,0.84375
8,1189,0.39042586,0.90625
8,1190,0.78995454,0.78125
8,1191,0.8490906,0.75
8,1192,0.6103641,0.875
8,1193,0.77168673,0.78125
8,1194,0.31187582,0.9375
8,1195,0.761932,0.78125
8,1196,0.3774737,0.78125
8,1197,0.5873007,0.78125
8,1198,0.58963555,0.78125
8,1199,0.8885441,0.84375
8,1200,0.6664889,0.875
8,1201,0.70550567,0.75
8,1202,0.6923277,0.78125
8,1203,0.61844826,0.78125
8,1204,0.669612,0.78125
8,1205,0.6181532,0.78125
8,1206,1.0074687,0.71875
8,1207,0.705773,0.78125
8,1208,0.30603468,0.9375
8,1209,0.7202394,0.71875
8,1210,0.44814292,0.84375
8,1211,0.48808855,0.875
8,1212,0.78975385,0.78125
8,1213,0.7400417,0.8125
8,1214,0.793456,0.75
8,1215,0.8481162,0.78125
8,1216,0.7273454,0.8125
8,1217,0.650782,0.75
8,1218,0.6972332,0.6875
8,1219,0.53090656,0.84375
8,1220,0.47883156,0.8125
8,1221,0.48174608,0.875
8,1222,0.656607,0.78125
8,1223,0.41423258,0.84375
8,1224,0.8734184,0.78125
8,1225,0.9403969,0.78125
8,1226,1.1084538,0.53125
8,1227,0.70739067,0.71875
8,1228,0.32851696,0.90625
8,1229,0.5355127,0.8125
8,1230,0.627246,0.8125
8,1231,0.88590646,0.78125
8,1232,0.56751174,0.84375
8,1233,0.37661734,0.90625
8,1234,0.35741493,0.90625
8,1235,0.9644309,0.65625
8,1236,0.4175091,0.96875
8,1237,0.8642116,0.78125
8,1238,0.88784915,0.71875
8,1239,1.0296617,0.6875
8,1240,1.3627924,0.65625
8,1241,0.61954963,0.84375
8,1242,0.68397415,0.8125
8,1243,0.71970046,0.84375
8,1244,0.7377434,0.78125
8,1245,0.62805176,0.78125
8,1246,0.41187257,0.9375
8,1247,0.58506095,0.75
8,1248,0.67670906,0.75
8,1249,0.44833893,0.875
8,1250,0.68691885,0.78125
8,1251,0.49585846,0.8125
8,1252,0.42792645,0.84375
8,1253,0.9227098,0.71875
8,1254,0.7231053,0.78125
8,1255,0.47388312,0.84375
8,1256,0.63137066,0.875
8,1257,0.9120384,0.6875
8,1258,0.48296613,0.84375
8,1259,1.0599489,0.71875
8,1260,0.69359285,0.78125
8,1261,0.6939142,0.8125
8,1262,0.4471904,0.90625
8,1263,0.88862264,0.6875
8,1264,0.6954946,0.65625
8,1265,0.87788475,0.71875
8,1266,0.7066669,0.71875
8,1267,0.95765376,0.71875
8,1268,0.9253659,0.75
8,1269,0.6274089,0.8125
8,1270,0.80557483,0.6875
8,1271,0.44173288,0.78125
8,1272,0.5578051,0.84375
8,1273,0.69379205,0.78125
8,1274,0.99674964,0.6875
8,1275,0.62634444,0.78125
8,1276,0.80921406,0.78125
8,1277,0.49662176,0.875
8,1278,1.1392862,0.65625
8,1279,0.69619024,0.75
8,1280,0.64506793,0.75
8,1281,0.9738989,0.71875
8,1282,0.74097484,0.75
8,1283,0.58453476,0.84375
8,1284,0.82425267,0.75
8,1285,0.75833994,0.71875
8,1286,0.750487,0.6875
8,1287,0.92963773,0.75
8,1288,0.85886276,0.75
8,1289,0.7041795,0.8125
8,1290,0.6624473,0.84375
8,1291,0.5695795,0.78125
8,1292,0.8863847,0.6875
8,1293,0.5538851,0.875
8,1294,0.3455981,0.8125
8,1295,0.6206788,0.8125
8,1296,0.48085803,0.90625
8,1297,0.52362186,0.84375
8,1298,0.55620676,0.78125
8,1299,0.73735106,0.75
8,1300,0.38165253,0.875
8,1301,0.58608687,0.8125
8,1302,0.75135064,0.71875
8,1303,0.68603367,0.8125
8,1304,0.5640447,0.84375
8,1305,0.5170441,0.875
8,1306,0.5852523,0.84375
8,1307,0.41258562,0.875
8,1308,0.48272324,0.84375
8,1309,0.697191,0.75
8,1310,0.56462216,0.90625
8,1311,0.4211253,0.96875
8,1312,0.8604151,0.75
8,1313,0.4899387,0.8125
8,1314,0.78163534,0.75
8,1315,0.6697735,0.8125
8,1316,0.9588466,0.71875
8,1317,0.7940665,0.75
8,1318,0.5263443,0.84375
8,1319,0.5268449,0.84375
8,1320,1.2844125,0.625
8,1321,0.59686726,0.8125
8,1322,0.42488104,0.875
8,1323,0.7228032,0.78125
8,1324,0.4677653,0.84375
8,1325,0.56161374,0.78125
8,1326,0.33249846,0.96875
8,1327,0.92359763,0.75
8,1328,0.68588215,0.78125
8,1329,0.80205846,0.75
8,1330,0.5165643,0.84375
8,1331,0.35580337,0.875
8,1332,0.45784274,0.875
8,1333,0.8084929,0.6875
8,1334,0.48379686,0.8125
8,1335,0.6069332,0.78125
8,1336,0.49210393,0.84375
8,1337,0.6878519,0.75
8,1338,0.7155854,0.71875
8,1339,0.6309248,0.78125
8,1340,1.0443538,0.6875
8,1341,0.68621624,0.78125
8,1342,0.54355633,0.78125
8,1343,0.91029817,0.71875
8,1344,0.7845714,0.6875
8,1345,0.49043906,0.90625
8,1346,0.6572984,0.78125
8,1347,0.4921871,0.8125
8,1348,1.0103621,0.65625
8,1349,0.34746012,0.9375
8,1350,1.0231085,0.65625
8,1351,0.6651564,0.75
8,1352,0.8167016,0.5714285714285714
9,1353,0.7090544,0.8125
9,1354,0.40055594,0.8125
9,1355,0.83512247,0.6875
9,1356,0.7910307,0.75
9,1357,0.78935003,0.8125
9,1358,0.5135596,0.875
9,1359,0.7204648,0.6875
9,1360,0.6700573,0.875
9,1361,1.066156,0.65625
9,1362,0.5342893,0.84375
9,1363,0.67528343,0.8125
9,1364,0.9938905,0.65625
9,1365,0.6650314,0.75
9,1366,0.5670561,0.84375
9,1367,0.90967536,0.71875
9,1368,0.6813489,0.78125
9,1369,0.5141999,0.84375
9,1370,1.001444,0.6875
9,1371,0.9497537,0.8125
9,1372,0.39159632,0.90625
9,1373,0.95558596,0.6875
9,1374,1.0497918,0.65625
9,1375,0.5007318,0.875
9,1376,0.62700295,0.78125
9,1377,0.95158213,0.75
9,1378,0.58395904,0.84375
9,1379,0.7283512,0.8125
9,1380,0.6839275,0.75
9,1381,1.0220779,0.5625
9,1382,0.5979726,0.78125
9,1383,1.1549269,0.625
9,1384,0.6829168,0.75
9,1385,0.6030655,0.875
9,1386,0.5746425,0.8125
9,1387,0.65325475,0.78125
9,1388,0.7855257,0.71875
9,1389,0.3616318,0.9375
9,1390,0.4480092,0.875
9,1391,0.8804669,0.71875
9,1392,0.74745697,0.75
9,1393,0.59350914,0.84375
9,1394,0.26402047,0.90625
9,1395,0.5622989,0.78125
9,1396,0.34692383,0.9375
9,1397,0.5783221,0.8125
9,1398,0.39881906,0.90625
9,1399,0.6097099,0.78125
9,1400,0.5706587,0.84375
9,1401,0.6159621,0.75
9,1402,0.7350533,0.75
9,1403,0.7018369,0.78125
9,1404,0.81891906,0.75
9,1405,0.6144002,0.84375
9,1406,0.81556326,0.71875
9,1407,0.7953999,0.75
9,1408,0.56893456,0.75
9,1409,0.38944507,0.9375
9,1410,0.6954795,0.78125
9,1411,0.5014718,0.84375
9,1412,0.48755765,0.84375
9,1413,0.65287703,0.84375
9,1414,0.3998225,0.875
9,1415,0.5865849,0.8125
9,1416,0.72200644,0.8125
9,1417,0.87302256,0.65625
9,1418,0.7935865,0.75
9,1419,0.699455,0.71875
9,1420,0.4677478,0.90625
9,1421,0.50195795,0.84375
9,1422,0.5555695,0.78125
9,1423,0.67042255,0.8125
9,1424,0.8636577,0.71875
9,1425,0.9734807,0.65625
9,1426,0.6383654,0.8125
9,1427,0.7447245,0.71875
9,1428,0.64711225,0.71875
9,1429,0.7963117,0.75
9,1430,0.75006616,0.75
9,1431,0.31443694,0.90625
9,1432,0.6578359,0.78125
9,1433,0.82800674,0.75
9,1434,0.72924376,0.8125
9,1435,0.49393794,0.84375
9,1436,0.40434498,0.8125
9,1437,0.34562233,0.875
9,1438,0.78692037,0.8125
9,1439,0.9263553,0.6875
9,1440,0.8536182,0.78125
9,1441,0.74608254,0.75
9,1442,0.5841728,0.84375
9,1443,1.0989845,0.6875
9,1444,0.7747326,0.75
9,1445,0.6917093,0.8125
9,1446,0.9078574,0.8125
9,1447,0.73256904,0.8125
9,1448,0.75091773,0.78125
9,1449,0.42012134,0.90625
9,1450,0.44723222,0.84375
9,1451,1.0989615,0.65625
9,1452,0.5006877,0.8125
9,1453,0.65691966,0.84375
9,1454,0.932906,0.65625
9,1455,0.7350384,0.8125
9,1456,0.75039774,0.71875
9,1457,0.48173708,0.84375
9,1458,0.688037,0.8125
9,1459,0.37249982,0.875
9,1460,0.55675995,0.875
9,1461,0.57314754,0.875
9,1462,0.6110224,0.78125
9,1463,0.58514947,0.8125
9,1464,0.66031116,0.8125
9,1465,0.4405705,0.84375
9,1466,0.6131682,0.78125
9,1467,0.78405875,0.6875
9,1468,0.59759647,0.875
9,1469,0.43087685,0.8125
9,1470,0.7575656,0.78125
9,1471,0.62808233,0.8125
9,1472,0.3803517,0.875
9,1473,0.7909082,0.78125
9,1474,0.615477,0.8125
9,1475,0.712394,0.8125
9,1476,0.72691,0.84375
9,1477,0.5028799,0.8125
9,1478,0.7464547,0.78125
9,1479,0.38179424,0.9375
9,1480,0.90108097,0.75
9,1481,0.83463675,0.71875
9,1482,0.5281758,0.84375
9,1483,0.46852976,0.875
9,1484,0.5806011,0.78125
9,1485,0.7968218,0.75
9,1486,0.8212497,0.71875
9,1487,0.551999,0.875
9,1488,1.3638471,0.53125
9,1489,0.5052447,0.875
9,1490,0.6032005,0.875
9,1491,0.594201,0.8125
9,1492,0.9192792,0.65625
9,1493,0.2624242,0.96875
9,1494,0.787742,0.8125
9,1495,0.6186147,0.78125
9,1496,0.8388397,0.75
9,1497,0.42617944,0.875
9,1498,0.57684964,0.78125
9,1499,0.62338,0.75
9,1500,0.7699498,0.71875
9,1501,1.070175,0.75
9,1502,0.772426,0.6875
9,1503,0.78378236,0.75
9,1504,0.83966947,0.71875
9,1505,0.5800773,0.78125
9,1506,1.0003228,0.6875
9,1507,0.49107772,0.84375
9,1508,0.544534,0.78125
9,1509,0.7197609,0.71875
9,1510,0.8710914,0.71875
9,1511,0.5954545,0.78125
9,1512,0.61430097,0.84375
9,1513,0.85070646,0.75
9,1514,0.6151811,0.75
9,1515,0.74889475,0.8125
9,1516,0.474387,0.78125
9,1517,0.9193556,0.75
9,1518,0.5308966,0.8125
9,1519,0.39230463,0.875
9,1520,0.79196525,0.6875
9,1521,1.051375,0.7142857142857143
10,1522,0.82659066,0.78125
10,1523,0.60837597,0.75
10,1524,0.26897085,0.9375
10,1525,0.7510872,0.75
10,1526,0.50926113,0.8125
10,1527,0.6980894,0.65625
10,1528,0.56518537,0.8125
10,1529,0.38656127,0.875
10,1530,0.92700696,0.75
10,1531,0.4726094,0.84375
10,1532,0.44478944,0.84375
10,1533,0.71057224,0.75
10,1534,0.6426153,0.71875
10,1535,0.49981323,0.84375
10,1536,0.44712943,0.875
10,1537,0.44893605,0.875
10,1538,0.64691854,0.71875
10,1539,0.42817378,0.90625
10,1540,0.70274526,0.75
10,1541,0.72817975,0.8125
10,1542,0.4693585,0.8125
10,1543,0.5393395,0.84375
10,1544,0.81178916,0.8125
10,1545,0.59671474,0.8125
10,1546,0.419743,0.90625
10,1547,0.80116796,0.78125
10,1548,0.41557336,0.875
10,1549,0.5093306,0.84375
10,1550,0.69504505,0.84375
10,1551,0.41541252,0.875
10,1552,0.7213257,0.75
10,1553,0.7277094,0.78125
10,1554,0.5328277,0.84375
10,1555,0.3484214,0.84375
10,1556,0.7740801,0.75
10,1557,0.6926868,0.84375
10,1558,0.6780907,0.8125
10,1559,0.6610899,0.78125
10,1560,0.5276816,0.84375
10,1561,0.80126554,0.84375
10,1562,0.7953286,0.75
10,1563,0.5442907,0.8125
10,1564,0.913691,0.71875
10,1565,0.77238536,0.71875
10,1566,0.3980398,0.96875
10,1567,0.55947125,0.71875
10,1568,0.44340903,0.875
10,1569,0.46230006,0.84375
10,1570,0.53397757,0.84375
10,1571,0.6181387,0.8125
10,1572,0.92200977,0.71875
10,1573,0.6541638,0.75
10,1574,0.5728477,0.875
10,1575,0.6195648,0.75
10,1576,0.5970599,0.71875
10,1577,0.89976627,0.625
10,1578,0.48543802,0.84375
10,1579,0.24403918,0.96875
10,1580,0.7559702,0.8125
10,1581,0.71894205,0.78125
10,1582,0.45486307,0.8125
10,1583,0.5992944,0.875
10,1584,0.9044413,0.71875
10,1585,0.5851404,0.8125
10,1586,0.4881555,0.875
10,1587,0.44244027,0.875
10,1588,0.581092,0.8125
10,1589,0.852828,0.6875
10,1590,0.7438931,0.71875
10,1591,0.7929952,0.78125
10,1592,0.60671604,0.84375
10,1593,0.31193495,0.90625
10,1594,0.8415714,0.6875
10,1595,0.72992486,0.78125
10,1596,0.41433892,0.84375
10,1597,0.7425747,0.71875
10,1598,0.51781136,0.875
10,1599,0.74291426,0.71875
10,1600,0.8007219,0.75
10,1601,0.58858573,0.75
10,1602,0.86740106,0.71875
10,1603,0.8375245,0.75
10,1604,0.51169026,0.8125
10,1605,0.61505735,0.75
10,1606,0.48478514,0.875
10,1607,0.7997282,0.78125
10,1608,0.37927243,0.90625
10,1609,0.47359353,0.90625
10,1610,0.51733404,0.875
10,1611,0.4754924,0.9375
10,1612,0.8399888,0.71875
10,1613,0.4413306,0.90625
10,1614,0.7427712,0.8125
10,1615,0.552781,0.78125
10,1616,0.82975787,0.71875
10,1617,0.6592644,0.75
10,1618,0.48610616,0.90625
10,1619,0.5854941,0.8125
10,1620,1.1635891,0.75
10,1621,0.34784326,0.90625
10,1622,0.3959993,0.90625
10,1623,1.242685,0.5625
10,1624,0.8218437,0.6875
10,1625,0.42755684,0.875
10,1626,0.43881556,0.84375
10,1627,0.59408396,0.8125
10,1628,0.58124226,0.78125
10,1629,0.91557866,0.75
10,1630,0.8319737,0.65625
10,1631,0.8719629,0.78125
10,1632,0.5892635,0.84375
10,1633,0.8862145,0.78125
10,1634,0.47942683,0.8125
10,1635,0.4133039,0.875
10,1636,1.1192281,0.71875
10,1637,0.58164996,0.84375
10,1638,0.40763456,0.84375
10,1639,0.8944027,0.75
10,1640,0.86214536,0.75
10,1641,0.69770056,0.75
10,1642,0.6602432,0.84375
10,1643,0.36915255,0.875
10,1644,0.5984222,0.875
10,1645,0.43830723,0.875
10,1646,0.78176117,0.78125
10,1647,0.81485444,0.78125
10,1648,0.70345473,0.8125
10,1649,1.0502836,0.625
10,1650,0.6723728,0.78125
10,1651,1.0727568,0.59375
10,1652,0.9120018,0.6875
10,1653,0.38601443,0.90625
10,1654,0.782904,0.78125
10,1655,0.4659053,0.84375
10,1656,0.885113,0.75
10,1657,1.0134106,0.625
10,1658,1.2169396,0.625
10,1659,1.1678078,0.65625
10,1660,0.74376523,0.71875
10,1661,1.02932,0.59375
10,1662,0.4614714,0.875
10,1663,0.8577079,0.71875
10,1664,0.6446833,0.875
10,1665,0.35869664,0.90625
10,1666,0.8308343,0.84375
10,1667,0.6147999,0.875
10,1668,0.59016806,0.78125
10,1669,0.38831604,0.84375
10,1670,0.6190362,0.78125
10,1671,0.47566715,0.78125
10,1672,1.1237756,0.65625
10,1673,0.7047563,0.8125
10,1674,1.0226091,0.75
10,1675,0.6591546,0.8125
10,1676,0.8306911,0.84375
10,1677,0.6696425,0.78125
10,1678,0.58749735,0.84375
10,1679,0.6131258,0.875
10,1680,1.3791296,0.6875
10,1681,0.68694335,0.75
10,1682,0.42308712,0.875
10,1683,0.9503527,0.8125
10,1684,0.59104955,0.8125
10,1685,0.6729531,0.75
10,1686,0.7057087,0.8125
10,1687,0.3628464,0.90625
10,1688,0.9394074,0.75
10,1689,0.8875399,0.75
10,1690,0.51339453,0.8571428571428571
11,1691,0.8814581,0.75
11,1692,0.46679434,0.875
11,1693,0.59827006,0.875
11,1694,0.7171948,0.6875
11,1695,0.341018,0.9375
11,1696,0.57176083,0.8125
11,1697,0.8343789,0.8125
11,1698,0.61263716,0.8125
11,1699,0.62288755,0.84375
11,1700,0.43168125,0.84375
11,1701,0.4630723,0.84375
11,1702,0.8342902,0.71875
11,1703,0.8035578,0.71875
11,1704,0.43937728,0.84375
11,1705,0.543509,0.78125
11,1706,0.30593693,0.90625
11,1707,0.48676807,0.90625
11,1708,0.33804572,0.90625
11,1709,0.54908454,0.78125
11,1710,0.6029235,0.8125
11,1711,0.84291065,0.75
11,1712,0.7000699,0.75
11,1713,0.6883538,0.75
11,1714,0.7658329,0.84375
11,1715,0.6491978,0.75
11,1716,0.446024,0.84375
11,1717,0.8445086,0.8125
11,1718,0.46411481,0.8125
11,1719,0.8003177,0.625
11,1720,0.49777323,0.84375
11,1721,0.9715775,0.6875
11,1722,0.8606666,0.78125
11,1723,0.95271176,0.71875
11,1724,0.8657553,0.65625
11,1725,0.7808759,0.78125
11,1726,0.7061861,0.75
11,1727,0.76010954,0.84375
11,1728,0.44104257,0.84375
11,1729,0.50949067,0.8125
11,1730,0.6212756,0.75
11,1731,0.273035,0.90625
11,1732,0.6231845,0.78125
11,1733,0.7316054,0.75
11,1734,0.59639245,0.8125
11,1735,0.64195776,0.84375
11,1736,0.38417983,0.875
11,1737,0.71371096,0.75
11,1738,0.79425573,0.8125
11,1739,0.49151546,0.8125
11,1740,0.8118757,0.71875
11,1741,0.8369291,0.6875
11,1742,0.86300015,0.71875
11,1743,0.9244823,0.71875
11,1744,0.77219695,0.8125
11,1745,0.8078117,0.71875
11,1746,0.5917833,0.8125
11,1747,0.5527787,0.78125
11,1748,0.81863797,0.8125
11,1749,0.5764369,0.84375
11,1750,0.49581614,0.84375
11,1751,0.51338875,0.875
11,1752,1.0818801,0.78125
11,1753,0.49639198,0.84375
11,1754,0.6264024,0.8125
11,1755,0.807105,0.6875
11,1756,0.5018394,0.8125
11,1757,1.4976058,0.59375
11,1758,0.37892753,0.90625
11,1759,0.5054126,0.84375
11,1760,0.65778625,0.78125
11,1761,0.78722274,0.6875
11,1762,0.49819753,0.84375
11,1763,0.7232503,0.78125
11,1764,0.36579648,0.90625
11,1765,0.7846361,0.78125
11,1766,0.59845626,0.8125
11,1767,0.9888143,0.71875
11,1768,0.57741225,0.8125
11,1769,0.82569045,0.71875
11,1770,0.61456376,0.8125
11,1771,1.1276035,0.6875
11,1772,0.5165968,0.84375
11,1773,0.7625408,0.8125
11,1774,0.8256754,0.71875
11,1775,0.5827322,0.8125
11,1776,0.89609957,0.78125
11,1777,0.3249533,0.90625
11,1778,0.6027059,0.8125
11,1779,0.4436171,0.875
11,1780,0.5633695,0.71875
11,1781,0.37197697,0.875
11,1782,0.72257245,0.8125
11,1783,0.84925634,0.8125
11,1784,0.8723463,0.71875
11,1785,0.3355131,0.9375
11,1786,0.541875,0.90625
11,1787,0.42822582,0.875
11,1788,0.50378495,0.875
11,1789,0.6539223,0.78125
11,1790,0.9980027,0.65625
11,1791,0.507451,0.90625
11,1792,0.45567894,0.875
11,1793,0.7593394,0.75
11,1794,0.6223985,0.84375
11,1795,0.7031137,0.78125
11,1796,0.48119944,0.875
11,1797,0.3978149,0.875
11,1798,0.549933,0.78125
11,1799,0.3388272,0.875
11,1800,0.822152,0.6875
11,1801,0.2911346,0.9375
11,1802,0.98704374,0.6875
11,1803,0.64650714,0.8125
11,1804,0.80241,0.71875
11,1805,0.5890367,0.84375
11,1806,1.0297947,0.78125
11,1807,0.7993198,0.65625
11,1808,0.77796537,0.75
11,1809,0.5171771,0.84375
11,1810,0.7229168,0.71875
11,1811,1.060812,0.65625
11,1812,0.5264085,0.78125
11,1813,0.38984248,0.875
11,1814,0.5886735,0.78125
11,1815,0.42516348,0.875
11,1816,0.63637197,0.84375
11,1817,0.7126151,0.78125
11,1818,1.0490619,0.6875
11,1819,0.49924058,0.8125
11,1820,0.7950564,0.8125
11,1821,0.6846336,0.71875
11,1822,0.9550291,0.71875
11,1823,0.7736965,0.75
11,1824,0.5790582,0.8125
11,1825,0.6247144,0.84375
11,1826,0.5731805,0.8125
11,1827,0.64755523,0.8125
11,1828,0.57166576,0.78125
11,1829,0.57741374,0.8125
11,1830,0.9706429,0.75
11,1831,0.3895651,0.90625
11,1832,0.89419967,0.6875
11,1833,0.5343553,0.78125
11,1834,0.4008209,0.90625
11,1835,0.57059443,0.875
11,1836,0.7368623,0.78125
11,1837,0.777298,0.78125
11,1838,0.47525787,0.875
11,1839,0.5625708,0.8125
11,1840,0.5041266,0.90625
11,1841,1.0271904,0.71875
11,1842,0.7083973,0.8125
